url,analysis_timestamp,carsales_price_estimate,carsales_price_range,recommended_max_bid,expected_profit,profit_margin_percent,score_out_of_10,confidence_notes,resale_low,resale_mid,resale_high,net_profit_mid,net_profit_worst,fees_estimate,transport_estimate,rego_estimate,prep_estimate,confidence,risk_flags,verdict,computed_verdict,no_edge,edge_note,no_edge_at_current_bid,edge_buffer,analysis_context,is_top_buy,top_buy_badge,top_buy_failed_reasons,top_buy_passed_reasons,expected_auction_price,discount_used,current_bid,current_bid_numeric,bids_observed,time_remaining_observed,risk_score
car/14923341/toyota/corolla/vic/laverton-north/hatchback,2026-02-12T00:55:50.849897+00:00,"$31,570","$26,200 - $33,620","$18,769","$9,300",29.5%,4.7,,"$26,200","$31,570","$33,620","$9,300","$3,930","$1,502",$400,"$1,200",$399,0.47,UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $18,769.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['keys', 'manual', 'service', 'rego']"", ""G2_KM_PERCENTILE_MISSING"", ""G3_CURVE_CONF_LOW: 0.47"", ""G4_HIST_MATCH_COUNT_FAIL: 0"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G1_NO_DEFECTS_CONFIRMED"", ""G3_CURVE_COVERED"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 29.5%""]",,,,,,,
car/14892278/toyota/corolla/vic/tottenham/hatchback,2026-02-12T00:55:51.023373+00:00,"$26,250","$21,790 - $27,950","$15,299","$7,728",29.4%,6.2,,"$21,790","$26,250","$27,950","$7,728","$3,268","$1,224",$400,"$1,200",$399,0.62,UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $15,299.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['keys', 'manual', 'service', 'rego']"", ""G3_CURVE_CONF_LOW: 0.62"", ""G4_HIST_MATCH_QUALITY_FAIL: good=0"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G1_NO_DEFECTS_CONFIRMED"", ""G2_LOW_KM_OK: pctl=0.00"", ""G3_CURVE_COVERED"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 29.4%""]",,,,,,,
car/14914428/toyota/corolla/vic/laverton-north/hatchback,2026-02-12T00:55:51.212558+00:00,"$15,300","$12,700 - $16,290","$8,144","$4,505",29.4%,6.2,,"$12,700","$15,300","$16,290","$4,505","$1,905",$652,$400,"$1,200",$399,0.62,UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $8,144.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['keys', 'manual', 'service', 'rego']"", ""G2_LOW_KM_FAIL: pctl=0.50"", ""G3_CURVE_CONF_LOW: 0.62"", ""G5_AUTOTRADER_ALIGN_FAIL: diff=5.29%"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G1_NO_DEFECTS_CONFIRMED"", ""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=4"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 29.4%""]",,,,,,,
car/14906748/toyota/corolla/vic/south-melbourne/hatchback,2026-02-12T00:55:51.404816+00:00,"$21,070","$17,490 - $22,440","$11,914","$6,204",29.4%,7.2,,"$17,490","$21,070","$22,440","$6,204","$2,624",$953,$400,"$1,200",$399,0.72,UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $11,914.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['keys', 'manual', 'service', 'rego']"", ""G3_CURVE_CONF_LOW: 0.72"", ""G4_HIST_MATCH_QUALITY_FAIL: good=1"", ""G5_AUTOTRADER_ALIGN_FAIL: diff=5.08%"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G1_NO_DEFECTS_CONFIRMED"", ""G2_LOW_KM_OK: pctl=0.08"", ""G3_CURVE_COVERED"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 29.4%""]",,,,,,,
https://www.grays.com/lot/0001-60048765/motor-vehicles-motor-cycles/2019-toyota-camry-ascent-hybrid-axvh71r-automatic-sedan,2026-02-12T01:04:38.970970+00:00,"$26,730","$22,190 - $28,470","$15,319","$8,190",30.6%,7.2,,"$22,190","$26,730","$28,470","$8,190","$3,650","$1,072",$550,"$1,200",$399,0.72,UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $15,319.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['rego']"", ""G1_UNKNOWN_PRESENT"", ""G2_LOW_KM_FAIL: pctl=0.67"", ""G3_CURVE_CONF_LOW: 0.72"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=2"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 30.6%""]",,,,,,,
https://www.grays.com/lot/0001-60048860/motor-vehicles-motor-cycles/2019-toyota-camry-ascent-hybrid-axvh71r-automatic-sedan,2026-02-12T01:04:39.238595+00:00,"$26,730","$22,190 - $28,470","$15,319","$8,190",30.6%,7.2,,"$22,190","$26,730","$28,470","$8,190","$3,650","$1,072",$550,"$1,200",$399,0.72,UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $15,319.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['rego']"", ""G1_UNKNOWN_PRESENT"", ""G2_LOW_KM_FAIL: pctl=0.67"", ""G3_CURVE_CONF_LOW: 0.72"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=2"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 30.6%""]",,,,,,,
https://www.grays.com/lot/0001-9060529/motor-vehicles-motor-cycles/2016-toyota-corolla-ascent-sport-zre182r-cvt-hatchback,2026-02-12T01:04:40.183436+00:00,"$15,840","$13,150 - $16,870","$9,068","$4,963",31.3%,6.3,,"$13,150","$15,840","$16,870","$4,963","$2,273",$710,$700,$0,$399,0.63,HIGH_KM,Conditional Flip,Conditional Flip,False,,False,50.0,active,False,,"[""G1_COSMETIC_PRESENT: panels=1"", ""G2_LOW_KM_FAIL: pctl=0.75"", ""G3_CURVE_CONF_LOW: 0.63"", ""G5_AUTOTRADER_MEDIAN_MISSING"", ""G5_LISTINGS_CLUSTER_FAIL"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G1_ALL_PILLS_GREEN"", ""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=4"", ""G5_CARSALES_ALIGN_OK"", ""G7_MARGIN_OK: 31.3%""]",,,,,,,
https://www.grays.com/lot/0001-50712242/motor-vehicles-motor-cycles/2011-toyota-corolla-ascent-zre152r-automatic-sedan,2026-02-12T17:02:01.689770+00:00,"$10,940","$8,310 - $11,320",$0,,,5.3,,"$8,310","$10,940","$11,320",,,$650,$550,"$1,200",$399,0.53,HIGH_KM|MECHANICAL|UNREGISTERED|WARNING_LIGHT,Avoid,Avoid,True,No edge left at current bid — do not bid above $0.,True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['rego']"", ""G2_LOW_KM_FAIL: pctl=0.67"", ""G3_CURVE_CONF_LOW: 0.53"", ""G4_HIST_MATCH_QUALITY_FAIL: good=0"", ""G5_AUTOTRADER_ALIGN_FAIL: diff=8.64%"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G1_NO_DEFECTS_CONFIRMED"", ""G3_CURVE_COVERED"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 75.8%""]",,,,,,,
https://www.grays.com/lot/0001-21060079/motor-vehicles-motor-cycles/2011-toyota-corolla-ascent-zre152r-automatic-sedan,2026-02-12T17:02:01.906181+00:00,"$12,720","$11,190 - $13,730","$7,702","$3,509",27.6%,8.0,,"$11,190","$12,720","$13,730","$3,509","$1,979",$710,$400,$0,$399,0.8,,Conditional Flip,Conditional Flip,False,,False,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['service']"", ""G1_COSMETIC_PRESENT: panels=1"", ""G3_CURVE_CONF_LOW: 0.80"", ""G5_AUTOTRADER_ALIGN_FAIL: diff=17.46%""]","[""G2_LOW_KM_OK: pctl=0.33"", ""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=2"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G6_AI_SANITY_OK"", ""G7_MARGIN_OK: 27.6%""]",,,,,,,
https://www.grays.com/lot/0001-50713545/motor-vehicles-motor-cycles/2011-toyota-corolla-ascent-zre152r-automatic-sedan,2026-02-12T17:02:02.129562+00:00,"$12,620","$9,720 - $13,070","$5,061","$4,700",37.2%,6.5,,"$9,720","$12,620","$13,070","$4,700","$1,800",$710,$550,"$1,200",$399,0.65,MISSING_KEYS|NO_MANUAL|UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $5,061.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['keys', 'manual', 'service', 'rego']"", ""G1_COSMETIC_PRESENT: panels=1"", ""G2_LOW_KM_FAIL: pctl=0.67"", ""G3_CURVE_CONF_LOW: 0.65"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=2"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 37.2%""]",,,,,,,
https://www.grays.com/lot/0001-21052903/motor-vehicles-motor-cycles/2017-toyota-corolla-ascent-sport-zre182r-automatic-hatchback,2026-02-12T17:02:02.923234+00:00,"$19,110","$16,240 - $20,350","$11,854","$5,627",29.4%,7.7,,"$16,240","$19,110","$20,350","$5,627","$2,757",$830,$400,$0,$399,0.77,NO_MANUAL,Trap,Trap,True,"No edge left at current bid — do not bid above $11,854.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['manual']"", ""G1_COSMETIC_PRESENT: panels=1"", ""G2_LOW_KM_FAIL: pctl=0.50"", ""G3_CURVE_CONF_LOW: 0.77"", ""G4_HIST_MATCH_QUALITY_FAIL: good=1"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G3_CURVE_COVERED"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 29.4%""]",,,,,,,
https://www.grays.com/lot/0001-10349974/motor-vehicles-motor-cycles/2017-toyota-corolla-ascent-sport-zre182r-cvt-hatchback-73-373kms,2026-02-12T17:02:03.577157+00:00,"$20,430","$17,360 - $21,760","$12,744","$5,995",29.3%,7.6,,"$17,360","$20,430","$21,760","$5,995","$2,925",$892,$400,$0,$399,0.76,MISSING_KEYS,Trap,Trap,True,"No edge left at current bid — do not bid above $12,744.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['keys']"", ""G1_UNKNOWN_PRESENT"", ""G3_CURVE_CONF_LOW: 0.76"", ""G4_HIST_MATCH_QUALITY_FAIL: good=1"", ""G5_AUTOTRADER_ALIGN_FAIL: diff=7.64%"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G2_LOW_KM_OK: pctl=0.25"", ""G3_CURVE_COVERED"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 29.3%""]",,,,,,,
https://www.grays.com/lot/0001-9059251/motor-vehicles-motor-cycles/2016-toyota-corolla-ascent-sport-zre182r-cvt-hatchback,2026-02-14T22:10:24.129022+00:00,"$15,840","$13,150 - $16,870","$9,068","$4,963",31.3%,6.3,,"$13,150","$15,840","$16,870","$4,963","$2,273",$710,$700,$0,$399,0.63,HIGH_KM,Trap,Trap,True,"No edge left at current bid — do not bid above $9,068.",True,50.0,active,False,,"[""G1_COSMETIC_PRESENT: panels=1"", ""G2_LOW_KM_FAIL: pctl=0.80"", ""G3_CURVE_CONF_LOW: 0.63"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G1_ALL_PILLS_GREEN"", ""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=3"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 31.3%""]",,,,,,,
https://www.grays.com/lot/0001-21048482/motor-vehicles-motor-cycles/2018-toyota-camry-ascent-hybrid-axvh71r-cvt-sedan,2026-02-14T22:10:24.410618+00:00,"$26,190","$21,740 - $27,890","$15,102","$8,032",30.7%,6.2,,"$21,740","$26,190","$27,890","$8,032","$3,582","$1,057",$400,"$1,200",$399,0.62,UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $15,102.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['rego']"", ""G1_COSMETIC_PRESENT: panels=1"", ""G2_LOW_KM_FAIL: pctl=1.00"", ""G3_CURVE_CONF_LOW: 0.62"", ""G4_HIST_MATCH_QUALITY_FAIL: good=1"", ""G5_AUTOTRADER_ALIGN_FAIL: diff=6.87%"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G3_CURVE_COVERED"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 30.7%""]",,,,,,,
https://www.grays.com/lot/0001-50712032/motor-vehicles-motor-cycles/2013-toyota-corolla-ascent-zre152r-automatic-sedan,2026-02-14T22:10:24.684434+00:00,"$13,470","$10,770 - $14,140","$5,996","$4,615",34.3%,6.8,,"$10,770","$13,470","$14,140","$4,615","$1,915",$710,$550,"$1,200",$399,0.68,MISSING_KEYS|UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $5,996.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['keys', 'rego']"", ""G1_COSMETIC_PRESENT: panels=1"", ""G3_CURVE_CONF_LOW: 0.68"", ""G5_AUTOTRADER_ALIGN_FAIL: diff=22.06%"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G2_LOW_KM_OK: pctl=0.12"", ""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=2"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 34.3%""]",,,,,,,
https://www.grays.com/lot/0001-50712675/motor-vehicles-motor-cycles/2020-toyota-camry-ascent-asv70r-automatic-sedan,2026-02-14T22:10:25.207632+00:00,"$26,530","$22,020 - $28,250","$15,184","$8,134",30.7%,6.2,,"$22,020","$26,530","$28,250","$8,134","$3,624","$1,063",$550,"$1,200",$399,0.62,UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $15,184.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['rego']"", ""G1_COSMETIC_PRESENT: panels=1"", ""G2_LOW_KM_FAIL: pctl=0.86"", ""G3_CURVE_CONF_LOW: 0.62"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=2"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 30.7%""]",,,,,,,
https://www.grays.com/lot/0001-50712769/motor-vehicles-motor-cycles/2020-toyota-camry-ascent-asv70r-automatic-sedan,2026-02-14T22:10:25.482809+00:00,"$26,530","$22,020 - $28,250","$15,184","$8,134",30.7%,6.2,,"$22,020","$26,530","$28,250","$8,134","$3,624","$1,063",$550,"$1,200",$399,0.62,UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $15,184.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['rego']"", ""G1_COSMETIC_PRESENT: panels=1"", ""G2_LOW_KM_FAIL: pctl=0.86"", ""G3_CURVE_CONF_LOW: 0.62"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=2"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 30.7%""]",,,,,,,
https://www.grays.com/lot/0001-50713434/motor-vehicles-motor-cycles/2013-toyota-corolla-ascent-zre152r-automatic-sedan,2026-02-14T22:10:26.255962+00:00,"$13,130","$10,500 - $13,780","$5,766","$4,505",34.3%,6.8,,"$10,500","$13,130","$13,780","$4,505","$1,875",$710,$550,"$1,200",$399,0.68,MISSING_KEYS|UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $5,766.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['keys', 'service', 'rego']"", ""G1_COSMETIC_PRESENT: panels=1"", ""G3_CURVE_CONF_LOW: 0.68"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G2_LOW_KM_OK: pctl=0.25"", ""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=2"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 34.3%""]",,,,,,,
https://www.grays.com/lot/0001-10351451/motor-vehicles-motor-cycles/2019-toyota-camry-ascent-asv70r-automatic-sedan,2026-02-14T22:10:26.804357+00:00,"$26,890","$19,900 - $27,430","$13,640","$10,296",38.3%,6.0,,"$19,900","$26,890","$27,430","$10,296","$3,306",$955,$400,"$1,200",$399,0.6,MISSING_KEYS|NO_MANUAL|NO_SERVICE_HISTORY|UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $13,640.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['keys', 'manual', 'service', 'rego']"", ""G1_UNKNOWN_PRESENT"", ""G2_LOW_KM_FAIL: pctl=1.00"", ""G3_CURVE_CONF_LOW: 0.60"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=4"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 38.3%""]",,,,,,,
https://www.grays.com/lot/0001-21059504/motor-vehicles-motor-cycles/2009-toyota-corolla-ascent-zre152r-automatic-sedan,2026-02-14T22:10:27.324337+00:00,"$10,410","$9,160 - $11,240","$5,851","$3,050",29.3%,8.0,,"$9,160","$10,410","$11,240","$3,050","$1,800",$710,$400,$0,$399,0.8,,Conditional Flip,Conditional Flip,False,,False,50.0,active,False,,"[""G1_COSMETIC_PRESENT: panels=1"", ""G3_CURVE_CONF_LOW: 0.80"", ""G4_HIST_MATCH_QUALITY_FAIL: good=1""]","[""G1_ALL_PILLS_GREEN"", ""G2_LOW_KM_OK: pctl=0.33"", ""G3_CURVE_COVERED"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G6_AI_SANITY_OK"", ""G7_MARGIN_OK: 29.3%""]",,,,,,,
https://www.grays.com/lot/0001-10351660/motor-vehicles-motor-cycles/2019-toyota-camry-ascent-asv70r-automatic-sedan,2026-02-14T22:10:27.618023+00:00,"$26,890","$19,900 - $27,430","$13,640","$10,296",38.3%,6.0,,"$19,900","$26,890","$27,430","$10,296","$3,306",$955,$400,"$1,200",$399,0.6,MISSING_KEYS|NO_MANUAL|NO_SERVICE_HISTORY|UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $13,640.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['keys', 'manual', 'service', 'rego']"", ""G1_UNKNOWN_PRESENT"", ""G2_LOW_KM_FAIL: pctl=1.00"", ""G3_CURVE_CONF_LOW: 0.60"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=4"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 38.3%""]",,,,,,,
https://www.grays.com/lot/0001-10352641/motor-vehicles-motor-cycles/2018-toyota-camry-ascent-asv70r-automatic-sedan,2026-02-24T09:32:09.019480+00:00,"$27,930","$20,670 - $28,490","$14,552","$10,360",37.1%,5.0,,"$20,670","$27,930","$28,490","$10,360","$3,100","$1,019",$400,"$1,200",$399,0.5,MISSING_KEYS|NO_MANUAL|NO_SERVICE_HISTORY|UNREGISTERED,Trap,Trap,False,,False,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['keys', 'manual', 'service', 'rego']"", ""G3_CURVE_CONF_LOW: 0.50"", ""G4_HIST_MATCH_COUNT_FAIL: 1"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G1_NO_DEFECTS_CONFIRMED"", ""G2_LOW_KM_OK: pctl=0.00"", ""G3_CURVE_COVERED"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 37.1%""]",,,,,,,
https://www.grays.com/lot/0001-50714601/motor-vehicles-motor-cycles/2018-toyota-corolla-ascent-zre172r-cvt-sedan,2026-02-24T09:32:09.239698+00:00,"$19,920","$15,330 - $20,610","$9,870","$7,191",36.1%,5.4,,"$15,330","$19,920","$20,610","$7,191","$2,601",$710,$550,"$1,200",$399,0.54,NO_MANUAL|NO_SERVICE_HISTORY|UNREGISTERED,Trap,Trap,False,,False,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['manual', 'service', 'rego']"", ""G1_COSMETIC_PRESENT: panels=1"", ""G3_CURVE_CONF_LOW: 0.54"", ""G4_HIST_MATCH_QUALITY_FAIL: good=1"", ""G5_AUTOTRADER_ALIGN_FAIL: diff=14.71%"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G2_LOW_KM_OK: pctl=0.33"", ""G3_CURVE_COVERED"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 36.1%""]",,,,,,,
https://www.grays.com/lot/0001-21063417/motor-vehicles-motor-cycles/2009-mazda-3-maxx-sport-bl-automatic-hatchback,2026-02-26T07:14:56.969930+00:00,"$9,320","$7,360 - $9,640","$4,111","$3,760",40.3%,6.8,,"$7,360","$9,320","$9,640","$3,760","$1,800",$650,$400,$0,$399,0.68,MISSING_KEYS|NO_MANUAL|NO_SERVICE_HISTORY,Conditional Flip,Conditional Flip,False,,False,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['keys', 'manual', 'service']"", ""G1_COSMETIC_PRESENT: panels=1"", ""G3_CURVE_CONF_LOW: 0.68"", ""G4_HIST_MATCH_QUALITY_FAIL: good=1"", ""G5_AUTOTRADER_MEDIAN_MISSING"", ""G5_LISTINGS_CLUSTER_FAIL"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G2_LOW_KM_OK: pctl=0.25"", ""G3_CURVE_COVERED"", ""G5_CARSALES_ALIGN_OK"", ""G7_MARGIN_OK: 40.3%""]",,,,,,,
https://www.grays.com/lot/0001-21063433/motor-vehicles-motor-cycles/2017-hyundai-i30-active-pd-automatic-hatchback,2026-02-26T07:14:57.409048+00:00,"$13,130","$11,550 - $14,180","$8,008","$3,613",27.5%,8.0,,"$11,550","$13,130","$14,180","$3,613","$2,033",$710,$400,$0,$399,0.8,,Trap,Trap,True,"No edge left at current bid — do not bid above $8,008.",True,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['service']"", ""G1_COSMETIC_PRESENT: panels=1"", ""G3_CURVE_CONF_LOW: 0.80"", ""G5_AUTOTRADER_MEDIAN_MISSING"", ""G5_LISTINGS_CLUSTER_FAIL"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G2_LOW_KM_OK: pctl=0.27"", ""G3_CURVE_COVERED"", ""G4_HIST_MATCH_OK: good=2"", ""G5_CARSALES_ALIGN_OK"", ""G7_MARGIN_OK: 27.5%""]",,,,,,,
https://www.grays.com/lot/0001-21063267/motor-vehicles-motor-cycles/2022-toyota-corolla-ascent-sport-hybrid-zwe211r-cvt-hatchback-ex-gov,2026-02-26T13:59:13.400389+00:00,"$31,510","$27,730 - $34,030","$20,982","$8,260",26.2%,5.5,,"$27,730","$31,510","$34,030","$8,260","$4,480","$1,469",$400,$0,$399,0.55,,Conditional Flip,Conditional Flip,False,,False,50.0,active,False,,"[""G1_COSMETIC_PRESENT: panels=1"", ""G2_KM_PERCENTILE_MISSING"", ""G3_CURVE_CONF_LOW: 0.55"", ""G4_HIST_MATCH_COUNT_FAIL: 0""]","[""G1_ALL_PILLS_GREEN"", ""G3_CURVE_COVERED"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G6_AI_SANITY_OK"", ""G7_MARGIN_OK: 26.2%""]",,,,,,,
https://www.grays.com/lot/0001-21063570/motor-vehicles-motor-cycles/2019-toyota-camry-ascent-hybrid-axvh71r-cvt-sedan,2026-02-26T13:59:14.017937+00:00,"$25,810","$21,420 - $27,490","$14,848","$7,924",30.7%,6.2,,"$21,420","$25,810","$27,490","$7,924","$3,534","$1,039",$400,"$1,200",$399,0.62,UNREGISTERED,Conditional Flip,Conditional Flip,False,,False,50.0,active,False,,"[""G1_PILLS_NOT_ALL_GREEN: ['rego']"", ""G1_COSMETIC_PRESENT: panels=1"", ""G2_LOW_KM_FAIL: pctl=1.00"", ""G3_CURVE_CONF_LOW: 0.62"", ""G4_HIST_MATCH_QUALITY_FAIL: good=0"", ""G6_AI_SANITY_FAIL: status=FAIL""]","[""G3_CURVE_COVERED"", ""G5_AUTOTRADER_ALIGN_OK"", ""G5_CARSALES_ALIGN_OK"", ""G5_LISTINGS_CLUSTER_OK"", ""G7_MARGIN_OK: 30.7%""]",,,,,,,
