year,make,model,variant,body_type,transmission,fuel_type,odometer_reading,no_of_seats,vin,rego_no,rego_expiry,no_of_cylinders,engine_capacity,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,bids,price,date_sold
2016,VOLKSWAGEN,Golf,92TSI COMFORTLINE A7,Hatchback,Automatic,Petrol,81358,5.0,WVWZZZAUZGW216425,1IA9SW,04-05-2025,4,1.4,Silver,Grey,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21045969/motor-vehicles-motor-cycles/2016-volkswagen-golf-92tsi-comfortline-a7-automatic-hatchback,Dents or marks on body consistent with age and kilometres.,110,"$10,599",27 March 2025
2015,VOLKSWAGEN,Golf,90TSI Comfortline A7,Hatchback,Automatic,Petrol,152798,5.0,WVWZZZAUZFW266626,no plates,Unregistered,4,1.4,Dark Grey,Grey,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9058221/motor-vehicles-motor-cycles/2015-volkswagen-golf-90tsi-comfortline-a7-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Engine light ON
Airbag light ON",54,"$4,209",27 March 2025
2010,VOLKSWAGEN,Polo,77TSI COMFORTLINE 6R,Hatchback,Automatic,Petrol,158562,5.0,WVWZZZ6RZAU044989,2BK7CD,18-05-2025,4,1.2,Yellow,Grey,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21045956/motor-vehicles-motor-cycles/2010-volkswagen-polo-77tsi-comfortline-6r-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
rear bumper Cracked bumper.",50,"$3,709",27 March 2025
2007,VOLKSWAGEN,Passat,2.0 TDI 3C,Sedan,Automatic,Diesel,337511,5.0,WVWZZZ3CZ7P138006,1PG3WV,25-06-2025,4,2.0,Blue,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21045942/motor-vehicles-motor-cycles/2007-volkswagen-passat-2-0-tdi-3c-turbo-diesel-automatic-sedan,"Engine light ON
Dents or marks on body consistent with age and kilometres.
Body/panel damage Passenger side panel
Medium Dent on Rear",10,$709,27 March 2025
2006,VOLKSWAGEN,Passat,3.2 V6 FSI 3C,Sedan,Automatic,Petrol,242923,5.0,WVWZZZ3CZ7P045981,1CPZ447,12-06-2025,6,3.2,Gold,Black Leather,Yes,Yes,No,Yes,Yes,WA,https://www.grays.com/lot/0001-9058201/motor-vehicles-motor-cycles/2006-volkswagen-passat-3-2-v6-fsi-3c-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Engine noise observed.
Engine light ON",5,"$1,000",27 March 2025
2012,VOLKSWAGEN,Touareg,V6 TDI 7P,Wagon,Automatic,Diesel,175145,5.0,WVGZZZ7PZCD066389,1IOK516,19-12-2025,6,3.0,White,Black Leather,Yes,Yes,Yes,Yes,Yes,WA,https://www.grays.com/lot/0001-9058202/motor-vehicles-motor-cycles/2012-volkswagen-touareg-v6-tdi-7p-turbo-diesel-automatic-8-speed-wagon,"Engine light ON
Other Warning light ON
Dents or marks on body consistent with age and kilometres.",96,"$9,400",27 March 2025
2014,FORD,Transit,Custom T D,Van,Manual,Diesel,178404,3.0,WF0YXXTTGYEM48702,98IES4,Unregistered,4,2.2,White,Grey,Yes,,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50711481/motor-vehicles-motor-cycles/2014-ford-transit-custom-van-t-d-manual,"Seat & Upholstery: Poor
Control & Dash: Fair
Paint: Poor",91,"$7,909",27 March 2025
2011,BMW,X3,xDrive 20i F25,Wagon,Automatic,Petrol,98253,5.0,WBAWX32090LW42653,"1FF4FW - Odometer discrepancy detected, see attached history report.",24-04-2025,4,2.0,Silver,Black Leather,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21045938/motor-vehicles-motor-cycles/2011-bmw-x3-xdrive-20i-f25-automatic-8-speed-wagon,"Dents or marks on body consistent with age and kilometres.
Seat Torn Drivers",82,"$5,400",27 March 2025
2007,BMW,3,35i E93,Convertible,Automatic,Petrol,137170,4.0,WBAWL72080JZ93827,1KT2BR,25-03-2025,6,3.0,Black,Cream,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21045982/motor-vehicles-motor-cycles/2007-bmw-3-35i-e93-automatic-convertible,"Dents or marks on body consistent with age and kilometres.
Engine Smoke visible",91,"$6,109",27 March 2025
2009,BMW,3,25i E92,Coupe,Automatic,Petrol,172552,4.0,WBAWB32020PV54101,VCS118,02-10-2025,6,2.5,Black,Cream Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21045971/motor-vehicles-motor-cycles/2009-bmw-3-25i-e92-automatic-coupe,"Dents or marks on body consistent with age and kilometres.
front Cracked bumper.
Windscreen Chipped or Cracked.",44,"$2,900",27 March 2025
2010,BMW,1,18i E87,Hatchback,Automatic,Petrol,155979,5.0,WBAUE72000E017406,XQC547,25-02-2025,4,2.0,Silver,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046000/motor-vehicles-motor-cycles/2010-bmw-1-18i-e87-automatic-hatchback,Dents or marks on body consistent with age and kilometres.,43,"$3,509",27 March 2025
2009,BMW,3,20d EXECUTIVE E90,Sedan,Automatic,Diesel,239866,5.0,WBAPN36010NL96304,no plates,Unregistered,4,2.0,White,Cream Leather,No,No,No,No,No,WA,https://www.grays.com/lot/0001-9058220/motor-vehicles-motor-cycles/2009-bmw-3-20d-executive-e90-turbo-diesel-automatic-sedan,Interior: Foul Odour,19,"$1,109",27 March 2025
2012,BMW,X6,xDrive 50i E71 LCI,Coupe,Automatic,Petrol,79984,5.0,WBAFG82080LL79634,ZFD089,30-08-2025,8,4.4,Black,Black Leather,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21045823/motor-vehicles-motor-cycles/2012-bmw-x6-xdrive-50i-e71-lci-automatic-8-speed-coupe,"Dents or marks on body consistent with age and kilometres.
Engine Smoke visible
Engine light on",192,"$16,250",27 March 2025
2008,AUDI,A5,3.2 FSI 8T,Coupe,CVT,Petrol,225891,4.0,WAUZZZ8T38A029897,1IJS565,08-01-2025,6,3.2,Blue,Beige Leather,Yes,No,Yes,Yes,Yes,WA,https://www.grays.com/lot/0001-9058216/motor-vehicles-motor-cycles/2008-audi-a5-3-2-fsi-8t-cvt-coupe,"Front Seat worn All around
Engine overheating, tow advisable.
Dents or marks on body consistent with age and kilometres.
Front (disjointed) Cracked bumper.",47,"$3,009",27 March 2025
2010,AUDI,Q7,3.0 TDI Quattro,Wagon,Automatic,Diesel,233956,7.0,WAUZZZ4L1AD012512,1DB8FK,01-05-2025,6,3.0,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21045854/motor-vehicles-motor-cycles/2010-audi-q7-3-0-tdi-quattro-turbo-diesel-automatic-7-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Engine noise observed.
Engine light ON",46,"$3,400",27 March 2025
2012,OPEL,Astra,GTC PJ,Hatchback,Automatic,Petrol,234929,5.0,W0LPF2EC8CG131148,No plates,Unregistered,4,1.4,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21045974/motor-vehicles-motor-cycles/2012-opel-astra-gtc-pj-automatic-hatchback,Dents or marks on body consistent with age and kilometres.,23,"$1,900",27 March 2025
2017,HOLDEN,Astra,R BK,Hatchback,Automatic,Petrol,245607,5.0,W0LBF6EC2HG168513,1LO6ZT,18-03-2025,4,1.4,Grey,Black,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21045984/motor-vehicles-motor-cycles/2017-holden-astra-r-bk-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Body/panel damage Front bumper
Paint peeling On the hood
Medium Scuff on Rear Passenger side
Medium Scuff on Rear Drivers Side",26,"$2,009",27 March 2025
2010,NISSAN,Navara,ST-X 4X4 DOUBLE D40 Dual,Dual Cab,Manual,Diesel,350958,5.0,VSKCVND40A0377270,XTG497,16-06-2025,4,2.5,White,Grey,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21045965/motor-vehicles-motor-cycles/2010-nissan-navara-st-x-4x4-double-cab-d40-turbo-diesel-manual-dual-cab,"Medium Scratch on Around exterior
Paint fading Rear passenger side
Front Seat worn Driver seat worn
Dents or marks on body consistent with age and kilometres.",32,"$2,800",27 March 2025
2006,PEUGEOT,307,XS 1.6,Hatchback,Automatic,Petrol,236958,5.0,VF33CNFUF84801314,1QU5HS,12-05-2025,4,1.6,White,Grey,Yes,No,No,Yes,Yes,VIC,https://www.grays.com/lot/0001-21045998/motor-vehicles-motor-cycles/2006-peugeot-307-xs-1-6-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on Front bumper
Engine idling rough
Windscreen Chipped or Cracked.",3,$209,27 March 2025
2014,RENAULT,Captur,Dynamique,Wagon,Automatic,Petrol,182363,5.0,VF12R401EE0710384,1WG2PI,10-03-2025,4,1.2,Grey,Multi,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21045964/motor-vehicles-motor-cycles/2014-renault-captur-dynamique-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Engine noise observed.",27,"$2,309",27 March 2025
2016,SKODA,Octavia,AMBITION 110TSI NE,Sedan,Automatic,Petrol,193413,5.0,TMBBC7NE5G0221150,1HQ9PL,Unregistered,4,1.4,Blue,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21045976/motor-vehicles-motor-cycles/2016-skoda-octavia-ambition-110tsi-ne-automatic-sedan,Dents or marks on body consistent with age and kilometres.,26,"$2,109",27 March 2025
2009,NISSAN,Dualis,ST J10,Wagon,CVT,Petrol,216338,5.0,SJNFBAJ10A1478259,XIM699,11-11-2025,4,2.0,Grey,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21045993/motor-vehicles-motor-cycles/2009-nissan-dualis-st-j10-cvt-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on Panel",26,"$2,209",27 March 2025
2002,LAND,Rover,Range Rover VOGUE V8,Wagon,Automatic,Petrol,200856,5.0,SALLMAMA33A120540,1GQF991,27-09-2025,8,4.4,Black,Beige Leather,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9058218/motor-vehicles-motor-cycles/2002-land-rover-range-rover-vogue-v8-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Seat Torn Front seats
Hood Lining Sagging
Paint fading Various panels
Controls inoperable Aircon controls
Controls Broken Seat controls for both drivers and passenger seat
Dash Torn or Cracked
Airbag light ON
ABS light ON
Other Warning light ON
Odometer Damaged.
Seat Torn Steering wheel
Suspension requires attention",49,"$2,609",27 March 2025
2003,BMW,X5,3.0i E53,Wagon,Automatic,Petrol,299943,5.0,WBAFA12090LW00585,No Plates,Unregistered,6,3.0,Brown,Cream,Yes,No,No,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046014/motor-vehicles-motor-cycles/2003-bmw-x5-3-0i-e53-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Airbag light ON",9,$409,30 March 2025
2009,AUDI,A3,Sportback 1.6 Attraction 8P,Hatchback,Automatic,Petrol,165490,5.0,WAUZZZ8P29A121667,No plates,Unregistered,4,1.6,Black,Grey,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50514528/motor-vehicles-motor-cycles/2009-audi-a3-sportback-1-6-attraction-8p-automatic-hatchback,"ABS light ON
Traction control light ON
Door card Worn.
Front Seat Stains Both seats
Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Multiple panels
Medium Dent on Lh front bumper",26,"$2,409",30 March 2025
2014,PEUGEOT,2008,OUTDOOR,Wagon,Manual,Diesel,150328,5.0,VF3CU9HP0EY050883,1CZ8KB,30-09-2025,4,1.6,Grey,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046078/motor-vehicles-motor-cycles/2014-peugeot-2008-outdoor-turbo-diesel-manual-wagon,Dents or marks on body consistent with age and kilometres.,49,"$3,800",30 March 2025
2004,PEUGEOT,206,GTI,Hatchback,Manual,Petrol,106600,5.0,VF32CRFNF44145970,No plates,Unregistered,4,2.0,Silver,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21045908/motor-vehicles-motor-cycles/2004-peugeot-206-gti-manual-hatchback,"Dents or marks on body consistent with age and kilometres.
Airbag light ON
Door Mirror Broken Drivers
Medium Scratch on Rear bumper
Paint fading Roof
Seat Torn Drivers",6,$609,30 March 2025
2018,RENAULT,Master,LWB Mid Roof,Van,Automatic,Diesel,187825,3.0,VF1MAF5VEJ0773769,2BB3PN,23-04-2025,4,2.3,White,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046250/motor-vehicles-motor-cycles/2018-renault-master-lwb-mid-roof-turbo-diesel-automatic-van,"Dents or marks on body consistent with age and kilometres.
Seat Torn Drivers
Medium Scuff on Rear bumper",172,"$13,700",30 March 2025
2014,RENAULT,Trafic,LWB Automtic,Van,Automatic,Diesel,310260,3.0,VF1FLBHBHEY781428,1XA6ZJ,02-03-2025,4,2.0,White,Grey,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21046033/motor-vehicles-motor-cycles/2014-renault-trafic-lwb-turbo-diesel-automtic-van,"Engine light ON
Medium Scratch on all over vehicle
Windscreen Chipped or Cracked.
Seat Torn Drivers",54,"$5,309",30 March 2025
2014,RENAULT,Clio,Expression,Hatchback,Automatic,Petrol,95073,5.0,VF15R400EE0702345,No plates,Unregistered,4,1.2,Yellow,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21045874/motor-vehicles-motor-cycles/2014-renault-clio-expression-automatic-hatchback,Dents or marks on body consistent with age and kilometres.,74,"$4,999",30 March 2025
2015,RENAULT,Trafic,SWB L1H1 DCI 140,Van,Manual,Diesel,185301,3.0,VF11FL112F0717481,1UT6VK,11-05-2025,4,1.6,White,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21046357/motor-vehicles-motor-cycles/2015-renault-trafic-swb-l1h1-dci-140-turbo-diesel-manual-van,"Dents or marks on body consistent with age and kilometres.
Large Scuff on Rear/ passenger side
Dents or marks on body consistent with age and kilometres.
Seat Torn driver",83,"$7,268",30 March 2025
2016,SKODA,Superb,162TSI NP,Wagon,Automatic,Petrol,250458,5.0,TMBKD4NP7G7070185,ALL968,04-02-2025,4,2.0,White,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046199/motor-vehicles-motor-cycles/2016-skoda-superb-162tsi-np-automatic-wagon,"Medium Scratch on Front Drivers Guard
Dents or marks on body consistent with age and kilometres.
Transmission Requires attention Strongly recommend inspection by qualified third party",26,"$2,309",30 March 2025
2015,HYUNDAI,Ix35,SE FWD LM,Wagon,Automatic,Petrol,156862,5.0,TMAJU81FMFJ769228,1FV8VX,27-08-2025,4,2.0,Silver,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21046063/motor-vehicles-motor-cycles/2015-hyundai-ix35-se-fwd-lm-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.
Large Dent on Left side doors
Large Scratch on LHF Guard",18,"$5,990",30 March 2025
2010,NISSAN,Dualis,ST J10,Wagon,CVT,Petrol,244335,5.0,SJNFBAJ10A2099499,YCQ629,09-06-2025,4,2.0,Navy Blue,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046012/motor-vehicles-motor-cycles/2010-nissan-dualis-st-j10-cvt-wagon,"Dents or marks on body consistent with age and kilometres.
Paint fading Back of the car",50,"$3,001",30 March 2025
2015,LAND,Rover,Range Rover Sport 3.0 TDV6 SE T D,Wagon,Automatic,Diesel,124682,5.0,SALWA2KE6GA556404,AGO711,27-02-2025,6,3.0,Black,Cream Leather,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21046032/motor-vehicles-motor-cycles/2015-land-rover-range-rover-sport-3-0-tdv6-se-t-d-auto-8-speed-wagon,Dents or marks on body consistent with age and kilometres.,266,"$24,100",30 March 2025
2010,LAND,Rover,Range Rover Sport 3.0 TDV6,Wagon,Automatic,Diesel,197299,5.0,SALLSAAF3AA258678,XVF047,06-09-2025,6,3.0,Silver,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046235/motor-vehicles-motor-cycles/2010-land-rover-range-rover-sport-3-0-tdv6-turbo-diesel-automatic-wagon,"Front Seat Marks Passenger seat
Dents or marks on body consistent with age and kilometres.",102,"$6,190",30 March 2025
2012,HONDA,Cr-v,4WD VTi-S RM,Wagon,Automatic,Petrol,221042,5.0,MRHRM4870DP040600,ZOX151,05-03-2025,4,2.4,Blue,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046231/motor-vehicles-motor-cycles/2012-honda-cr-v-4wd-vti-s-rm-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Paint fading Rear bar",73,"$6,055",30 March 2025
2005,TOYOTA,Hilux,SR5 (4x4) GGN25R Dual,Dual Cab,Automatic,Petrol,311925,5.0,MR0FU29G604000704,TPH701,07-07-2025,6,4.0,Brown,Grey,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21046233/motor-vehicles-motor-cycles/2005-toyota-hilux-sr5-4x4-ggn25r-automatic-dual-cab,"Engine light ON
Dents or marks on body consistent with age and kilometres.",93,"$7,800",30 March 2025
2012,NISSAN,Navara,4X4 RX D40 Dual,Dual Cab,Manual,Diesel,272530,5.0,MNTVCUD40A0026654,ZTT793,30-05-2025,4,2.5,White,Grey,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21046237/motor-vehicles-motor-cycles/2012-nissan-navara-4x4-rx-d40-turbo-diesel-manual-dual-cab,"Dents or marks on body consistent with age and kilometres.
Airbag light ON",36,"$3,600",30 March 2025
2013,NISSAN,Navara,4X4 ST-R D22 Dual,Cab Chassis,Manual,Diesel,254180,5.0,MNTCPUD22A0022363,1AG8XS,30-10-2025,4,2.4,Silver,Grey,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21046076/motor-vehicles-motor-cycles/2013-nissan-navara-4x4-st-r-d22-turbo-diesel-manual-dual-cab,"Engine noise observed.
Dents or marks on body consistent with age and kilometres.",41,"$3,600",30 March 2025
2015,NISSAN,Altima,Ti L33,Sedan,CVT,Petrol,148452,5.0,MNTBCAL33A0002363,1EL6MM,08-04-2025,4,2.5,Black,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046228/motor-vehicles-motor-cycles/2015-nissan-altima-ti-l33-cvt-sedan,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around the car
Damaged Rear Tail light
Body/panel damage Rear Bumper damaged and dislodged
Medium Scuff on Front Bumper",45,"$5,700",30 March 2025
2013,FORD,Ranger,XL 4X2 Hi-Rider PX Dual,Dual Cab,Automatic,Diesel,200299,5.0,MNAUMFF80DW220092,no plates,Unregistered,4,2.2,White,Grey,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046051/motor-vehicles-motor-cycles/2013-ford-ranger-xl-4x2-hi-rider-px-turbo-diesel-automatic-dual-cab,"Engine noise observed.
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Front bar,
Large Dent on LHF door, LHR door, LH B pillar
Windscreen Chipped or Cracked.",1,"$6,000",30 March 2025
2014,FORD,Ranger,XLT 4X2 Hi-Rider PX Dual,Dual Cab,Automatic,Diesel,177871,5.0,MNAUMFF50EW250339,1KS1CX,28-03-2025,5,3.2,Black,Black,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21046002/motor-vehicles-motor-cycles/2014-ford-ranger-xlt-4x2-hi-rider-px-turbo-diesel-automatic-dual-cab,Dents or marks on body consistent with age and kilometres.,199,"$12,709",30 March 2025
2009,MAZDA,Bt-50,SDX B3000 Dual,Cab Chassis,Manual,Diesel,188889,5.0,MM0UNY0E400833525,1SW3VX,05-04-2025,4,3.0,Silver,Black,Yes,Yes,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21046037/motor-vehicles-motor-cycles/2009-mazda-bt-50-sdx-b3000-turbo-diesel-manual-dual-cab,Medium Dent on Hood and boot,74,"$5,909",30 March 2025
2006,FORD,Escape,XLT SPORT V6 ZC,Wagon,Automatic,Petrol,286797,5.0,LFAYMZTVX62000269,No plates,Unregistered,6,3.0,Gold,Grey,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046270/motor-vehicles-motor-cycles/2006-ford-escape-xlt-sport-v6-zc-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Large Scuff on Driver side panel
Paint fading Panel",2,$109,30 March 2025
2006,MAZDA,Tribute,V6,Wagon,Automatic,Petrol,314203,5.0,LFACTZ6VX62000961,UWB895,02-08-2025,6,3.0,Gold,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046226/motor-vehicles-motor-cycles/2006-mazda-tribute-v6-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Engine noise observed.
Medium Scratch on Front bumper
Medium Dent on Roof",1,$9,30 March 2025
2005,KIA,Rio,BC,Hatchback,Automatic,Petrol,81148,5.0,KNADC243356253168,TIM937,14-09-2025,4,1.5,Grey,Grey,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046027/motor-vehicles-motor-cycles/2005-kia-rio-bc-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Paint fading Panel
Large Scuff on Rear side
Engine noise observed.",6,$509,30 March 2025
2012,HYUNDAI,Santa,Fe TRAIL LE CM,Wagon,Manual,Diesel,296078,7.0,KMHSH81XNCU880191,1GM5AJ,15-04-2025,4,2.2,Blue,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046074/motor-vehicles-motor-cycles/2012-hyundai-santa-fe-trail-le-cm-turbo-diesel-manual-7-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Rear bumper
Medium Dent on Back of the car",16,"$1,510",30 March 2025
2019,HYUNDAI,Sonata,Active LF,Sedan,Automatic,Petrol,124513,5.0,KMHE241FMKA571605,1XM4SY,06-03-2025,4,2.4,Black,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21045990/motor-vehicles-motor-cycles/2019-hyundai-sonata-active-lf-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Door card Worn.
Medium Dent on Rear Trunk Lid",71,"$10,500",30 March 2025
2014,HYUNDAI,I30,Active GD,Hatchback,Automatic,Petrol,132256,5.0,KMHD251EMEU216977,1CT2RR,22-08-2025,4,1.8,Red,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046040/motor-vehicles-motor-cycles/2014-hyundai-i30-active-gd-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Engine noise observed.",50,"$6,100",30 March 2025
2010,HOLDEN,Barina,TK,Sedan,Automatic,Petrol,162591,5.0,KL3SA696JBB121222,1AD4PK,11-03-2025,4,1.6,White,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21046013/motor-vehicles-motor-cycles/2010-holden-barina-tk-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Front and rear bumper
Paint peeling On the right side doors and mirror covers",19,"$1,509",30 March 2025
